Query_ID	Doc_ID	Rank	Score
1	308	1	0.04618283447213485
1	257	2	0.04606432304051517
1	376	3	0.04606347952281435
1	370	4	0.04113276048059328
1	268	5	0.0380555508371342
1	323	6	0.037729067188390315
1	304	7	0.0361127324025586
1	288	8	0.03432804408061696
1	406	9	0.03325685683004321
1	171	10	0.030192481589729828
1	419	11	0.028414610314880073
1	326	12	0.026815320844786886
1	334	13	0.025969423468566837
1	359	14	0.01997924356466851
1	349	15	0.0175118604435131
1	395	16	0.01723359583052049
1	382	17	0.016282332051136158
1	350	18	0.015258073404289326
1	383	19	0.014438824177042224
1	364	20	0.013901059545827536
1	135	21	0.013773596314486877
1	211	22	0.012736977861198217
1	112	23	0.012495197610370712
1	170	24	0.012209345041957625
1	384	25	0.012052276320303371
1	30	26	0.011888334177849362
1	164	27	0.010724777401699954
1	148	28	0.00975313442895392
1	324	29	0.009702641934423537
1	421	30	0.009052708897317938
1	254	31	0.009043311818811801
1	22	32	0.00869409004907839
1	3	33	0.008193638793738111
1	140	34	0.008097243416165472
1	38	35	0.0077033501966346
1	111	36	0.007640699336971429
1	23	37	0.0070501343047197585
1	291	38	0.006625829105879603
1	279	39	0.006508846712331287
1	198	40	0.006354402259388326
1	178	41	0.006006894601904719
1	20	42	0.005759427802290656
1	393	43	0.0057392936609573075
1	299	44	0.005690508064951967
1	185	45	0.005316759587135773
1	259	46	0.00526884474475872
1	265	47	0.005232956211181918
1	272	48	0.005075744369203905
1	195	49	0.005064229432039164
1	180	50	0.004966036257649154
1	217	51	0.004900486309737047
1	1	52	0.0048939206411315
1	346	53	0.004810648604796492
1	374	54	0.004794667033602877
1	66	55	0.004621608531492973
1	202	56	0.004580389597481471
1	145	57	0.004550538190954045
1	46	58	0.004486930211021641
1	269	59	0.004412500227213572
1	128	60	0.004270151435539215
1	344	61	0.00425681663149604
1	59	62	0.004220501683551237
1	330	63	0.004174432866897844
1	173	64	0.004140720894026226
1	72	65	0.0039909486284460585
1	388	66	0.0038651279560491534
1	192	67	0.003831647926509749
1	422	68	0.0037218106787985745
1	232	69	0.003714666011039605
1	168	70	0.0035091357828672272
1	228	71	0.0033466927087992386
1	166	72	0.00304719965265831
1	413	73	0.003041906016375028
1	398	74	0.003033710811449163
1	247	75	0.0029349443469095914
1	241	76	0.0028436501315910155
1	138	77	0.0028006870878344906
1	338	78	0.0027879290882956613
1	65	79	0.002731477521166475
1	371	80	0.002710647301739888
1	399	81	0.002704837750200052
1	238	82	0.002528855493623661
1	47	83	0.0024625020442673694
1	418	84	0.002335884810800867
1	275	85	0.0023173496388438617
1	339	86	0.0022961305771280224
1	189	87	0.002284366754657125
1	348	88	0.002188669546139339
1	405	89	0.0021636829325489084
1	25	90	0.002109120833104593
1	34	91	0.002095681008096107
1	33	92	0.0020747668025212717
1	293	93	0.0020507671365927803
1	5	94	0.0019080559600049766
1	7	95	0.0019024216671003416
1	295	96	0.0018721315035230622
1	43	97	0.001841159377305852
1	316	98	0.0018403665634702047
1	121	99	0.0018375012990507512
1	416	100	0.0018273900152450985
1	264	101	0.001815478079533523
1	11	102	0.0018072472454839367
1	306	103	0.0017973018249232194
1	12	104	0.0017853466582875717
1	159	105	0.0017527140262339246
1	194	106	0.0016985012777884676
1	160	107	0.0016916584906365507
1	70	108	0.0016186509110849225
1	352	109	0.0015733201363165423
1	345	110	0.0015680050969842636
1	274	111	0.0015600647455395336
1	89	112	0.0015508098320265804
1	407	113	0.0015379902912480419
1	280	114	0.0015347178379421396
1	277	115	0.0015000073932120617
1	333	116	0.001499915561623601
1	301	117	0.001480990651273968
1	71	118	0.001412037844483357
1	99	119	0.0011841250583889433
1	385	120	0.0011684493507703672
1	156	121	0.001104503195365045
1	118	122	0.0010338136492159843
1	290	123	0.0010097698430109796
1	151	124	0.0010018915348882806
1	381	125	9.668495197924891E-4
1	239	126	9.360088236077822E-4
1	51	127	9.348725610265788E-4
1	353	128	8.869081336252115E-4
1	387	129	8.151972214676982E-4
1	169	130	8.058828192906319E-4
1	282	131	8.022393917916039E-4
1	365	132	7.855094221039318E-4
1	328	133	7.833846843047632E-4
1	35	134	7.757137345495689E-4
1	271	135	7.447955981328652E-4
1	161	136	7.373523821614005E-4
1	362	137	7.214383019708667E-4
1	317	138	7.160704930299988E-4
1	82	139	7.1469386104879E-4
1	366	140	6.714149521819089E-4
1	204	141	6.661906976872588E-4
1	68	142	6.571410952121015E-4
1	420	143	6.549233039359816E-4
1	134	144	6.530237432958476E-4
1	214	145	6.46274143881937E-4
1	61	146	6.382349595858769E-4
1	260	147	6.354582375435832E-4
1	143	148	6.343591926949143E-4
1	76	149	6.246254907761667E-4
1	222	150	6.245921995449973E-4
1	263	151	6.158807339053003E-4
1	83	152	6.07565008856788E-4
1	129	153	6.065917801957861E-4
1	186	154	6.053969334456846E-4
1	21	155	5.983765893682128E-4
1	8	156	5.934124785677831E-4
1	287	157	5.89886211707612E-4
1	54	158	5.712240737272637E-4
1	74	159	5.61381420868001E-4
1	379	160	5.585138888756896E-4
1	92	161	5.481466548132095E-4
1	142	162	5.469067948318238E-4
1	108	163	5.376342574021091E-4
1	309	164	5.371319617455272E-4
1	181	165	5.312217616705948E-4
1	27	166	5.274788601664076E-4
1	342	167	5.213004662869097E-4
1	52	168	5.210496902752118E-4
1	191	169	5.199270075381644E-4
1	305	170	5.153719693109244E-4
1	67	171	5.146928430327467E-4
1	81	172	5.146512256454951E-4
1	283	173	5.089965332166506E-4
1	322	174	5.081524207139443E-4
1	146	175	5.076530352646257E-4
1	294	176	5.07442595538062E-4
1	223	177	5.044719518799973E-4
1	36	178	5.013996198697523E-4
1	6	179	4.978653588020067E-4
1	153	180	4.975889208754785E-4
1	152	181	4.934941778087342E-4
1	206	182	4.914854702005624E-4
1	110	183	4.896174856901509E-4
1	378	184	4.820493818423506E-4
1	261	185	4.800441843759185E-4
1	410	186	4.7738032868666595E-4
1	2	187	4.7085683020282903E-4
1	117	188	4.6723777055410393E-4
1	315	189	4.52147901700449E-4
1	216	190	4.514357456058689E-4
1	267	191	4.507486905069987E-4
1	78	192	4.4531749939377295E-4
1	252	193	4.405780861990771E-4
1	347	194	4.3982422795592314E-4
1	200	195	4.393876736170835E-4
1	392	196	4.3847037158448E-4
1	42	197	4.360844083004273E-4
1	256	198	4.32729533536844E-4
1	361	199	4.315506827765538E-4
1	312	200	4.308422780428178E-4
2	419	1	0.05060531385634225
2	383	2	0.042724813917900714
2	370	3	0.04261327549791225
2	304	4	0.04191130097851331
2	171	5	0.0418250731418164
2	334	6	0.03739348069270274
2	268	7	0.03697432794958859
2	323	8	0.03674047375254819
2	326	9	0.032004880128722366
2	257	10	0.03151614539849802
2	350	11	0.030313999925956434
2	211	12	0.029472760674809525
2	349	13	0.028914400384350825
2	376	14	0.028207850607318785
2	30	15	0.02765076398696128
2	308	16	0.02658008636277624
2	395	17	0.02649174736763358
2	29	18	0.020952170200468488
2	154	19	0.020641083506169923
2	359	20	0.02057778887553939
2	384	21	0.020306646464366005
2	12	22	0.020139408503408455
2	288	23	0.018681861578892785
2	407	24	0.017403639137957644
2	106	25	0.0169061137432485
2	406	26	0.016588342875058733
2	259	27	0.014910074723921878
2	169	28	0.013221265704018586
2	252	29	0.012713010953984217
2	220	30	0.012655454144227344
2	164	31	0.012382132435551097
2	118	32	0.012076421825050174
2	329	33	0.012064683355523916
2	200	34	0.011728784780064777
2	15	35	0.011673227123104922
2	213	36	0.011316872082203852
2	317	37	0.0111956731643685
2	23	38	0.010653963974049566
2	94	39	0.010275713211080858
2	114	40	0.009913698844322135
2	170	41	0.009301717286439382
2	93	42	0.00912085958278043
2	422	43	0.008943816881077933
2	6	44	0.008867140554705043
2	108	45	0.008633948402590536
2	238	46	0.008609155454355012
2	239	47	0.00859629881478383
2	361	48	0.008426041575970161
2	46	49	0.008309466817434651
2	78	50	0.008235604056284868
2	128	51	0.008191855481330994
2	374	52	0.008162873157497962
2	181	53	0.0080796946940788
2	382	54	0.008000836589434946
2	367	55	0.007951170736141523
2	413	56	0.007640820519075377
2	135	57	0.007638914055120529
2	258	58	0.00748571516792781
2	158	59	0.00745129477611216
2	219	60	0.007367585688641494
2	174	61	0.007329617889938137
2	37	62	0.007249705255450179
2	399	63	0.007240639449336801
2	237	64	0.00721742813229083
2	254	65	0.007207625011303957
2	26	66	0.007194340710084649
2	292	67	0.007114437448299015
2	203	68	0.007088787039413472
2	324	69	0.007040168994783126
2	373	70	0.00690939206562772
2	124	71	0.006754467646156499
2	38	72	0.006722799531214234
2	53	73	0.00670806219944512
2	344	74	0.006478492726709477
2	240	75	0.006429262017624154
2	159	76	0.006383795241373122
2	405	77	0.006373317063699644
2	105	78	0.006344891429692207
2	185	79	0.006326445540779349
2	43	80	0.006152748841577936
2	223	81	0.006067036585643594
2	11	82	0.00597433371444143
2	141	83	0.005944635678161135
2	280	84	0.005891066260582114
2	269	85	0.00585377056091748
2	116	86	0.005803656957024037
2	352	87	0.005777183179685862
2	327	88	0.005721911631523262
2	14	89	0.005716674810825672
2	33	90	0.005700221059449968
2	388	91	0.005496528584811831
2	165	92	0.005451812626230057
2	84	93	0.005393777492696147
2	391	94	0.005387763111073783
2	214	95	0.0053598183371509145
2	87	96	0.005333658570988245
2	44	97	0.005300682113583845
2	149	98	0.005279384741102429
2	277	99	0.005159951359977195
2	206	100	0.0051115554327801705
2	96	101	0.005082316488179673
2	192	102	0.005075320879338511
2	109	103	0.005029276674967294
2	394	104	0.005006200000763019
2	218	105	0.004966861973784383
2	71	106	0.004960511249960948
2	242	107	0.004929567072076205
2	67	108	0.004928538793389275
2	184	109	0.004857031279090958
2	48	110	0.004779448833404148
2	379	111	0.004775450292579632
2	134	112	0.0047470709327778636
2	10	113	0.004718646408667587
2	398	114	0.004687891559058445
2	328	115	0.004684288642226877
2	278	116	0.004681147427111786
2	414	117	0.0046748705618465175
2	345	118	0.004660021920122029
2	368	119	0.004608198749174286
2	364	120	0.00460814273480963
2	17	121	0.004545374792598479
2	287	122	0.004540251434137286
2	408	123	0.0045342342136897645
2	231	124	0.004523852836743193
2	279	125	0.004449182342710159
2	86	126	0.004412741555991561
2	226	127	0.004388221526375831
2	126	128	0.0043367792365746
2	176	129	0.0043314358851985
2	313	130	0.004281235192285796
2	305	131	0.0042777951747801
2	156	132	0.004275763209228842
2	202	133	0.004252815702833501
2	378	134	0.004227489341647469
2	246	135	0.004210631572513711
2	302	136	0.004142794529936307
2	306	137	0.004093676331651629
2	299	138	0.004088382539368597
2	142	139	0.004085219296411917
2	40	140	0.004068508205607995
2	198	141	0.004060959280755404
2	208	142	0.004009805832327977
2	371	143	0.00400822375983193
2	140	144	0.003981871104346195
2	332	145	0.003926196750937507
2	416	146	0.003889620611019245
2	291	147	0.0038881700298687627
2	160	148	0.0038808208235669296
2	281	149	0.0038461474700730064
2	121	150	0.0038075236012395574
2	358	151	0.003787038399070714
2	286	152	0.0037859043422580497
2	260	153	0.003776170780707744
2	148	154	0.003763290016817098
